4449474954414C204D4F4E53544552806ABD4E	Chao Jinhua - Shuma Baobei D-3 (Taiwan) (Unl)
4449474954414C204D4F4E53544552808A6D29	Chao Jinhua - Shuma Baolong - Zuanshi Ban (Taiwan) (Unl)
47616C73204669676874657273000080BA8E02	Chaoji Gedou 2001 Alpha (Taiwan) (Unl)
524F424F5420574152202076332E3080D7EF44	Chaoji Jiqiren Dazhan X - Super Robot War X (Taiwan) (Unl) (Alt)
524F424F5420574152202076332E3080D72DE8	Chaoji Jiqiren Dazhan X - Super Robot War X (Taiwan) (Unl)
646967696D6F6E202020202020202080C9C668	Chaoji Yinsu de Xiaozi II - Super Sonik II (Taiwan) (Unl)
646967696D6F6E202020202020202080C924BC	Chaoren Tegong Dui (Taiwan) (Unl)
4348415345204851000000414839508079015F	Chase H.Q. - Secret Police (Europe) (SGB Enhanced) (GB Compatible)
434841534520485100000041483945806B06D2	Chase H.Q. - Secret Police (USA) (SGB Enhanced) (GB Compatible)
434845434B4D415445000041435A4A80DB603A	Checkmate (Japan) (En,Ja) (GB Compatible)
432D414C49454E000000005643414AC04E635F	Chee-Chai Alien (Japan) (Rumble Version)
43484553534D415354455241433945805B006A	Chessmaster (USA, Europe) (GB Compatible)
4B4F554B4F5559414B595542424A4AC0C0A631	Chi to Ase to Namida no Koukou Yakyuu (Japan)
43484942494D4152554B4F42434E4AC00D63A5	Chibi Maruko-chan - Go Chounai Minna de Game Da yo! (Japan)
434849434B454E2052554E42434B45C0471968	Chicken Run (USA, Europe) (En,Fr,De,Es,It)
5741434B592052414345534157394AC02A09E6	Chiki Chiki Machine Mou Race (Japan)
444947494D4F4E000000000000000080926161	Chongwu Xiao Jingling - Jiejin Ta Zhi Wang (Taiwan) (Unl)
43484F524F5120484347424143514A8077E7F0	Choro Q - Hyper Customable GB (Japan) (SGB Enhanced) (GB Compatible)
20202020202020202020202020202080CFE5F4	Chuanshuo (Taiwan) (Unl)
425542424F4200000000004156575080BEC35C	Classic Bubble Bobble (Europe) (SGB Enhanced) (GB Compatible)
425542424F4200000000004156574580B0CD62	Classic Bubble Bobble (USA) (SGB Enhanced) (GB Compatible)
434F4C494E204D4352414542434F50C0403E4C	Colin McRae Rally (Europe)
434F4C554D4E5320474200414F594A8086FDC9	Columns GB - Tezuka Osamu Characters (Japan) (SGB Enhanced) (GB Compatible)
434D4153544552000000004B43454AC02AA5BE	Command Master (Japan)
4944434B0000000000000042434245C0479E05	Commander Keen (USA, Europe)
434F4E4B455220434742004143524580B77EB9	Conker's Pocket Tales (USA, Europe) (En,Fr,De) (SGB Enhanced) (GB Compatible)
434F4F4C425249434B5300424F4750C056653D	Cool Bricks (Europe) (En,Fr,De,Es,It)
434F4F4C2048414E4400000000000080455842	Cool Hand (Europe) (En,Fr,De) (GB Compatible)
4352415A5942494B455253414D4850C0EDA086	Crazy Bikers (Europe)
